board_ms,event,detail
3557297,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3557383,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3557410,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3557503,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3557525,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3558463,tx_subscribed,handle=1 value=0
3558463,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3558465,advertise_restart,advertising=1
3560713,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3561043,mtu,handle=1 value=255
3561643,tx_subscribed,handle=1 value=1
3561763,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3561765,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3561823,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3561825,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3561913,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3561922,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3562063,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3562065,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3562123,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3562127,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3562243,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3562243,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3562246,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3562249,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3562303,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3562330,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3562333,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3562337,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3562453,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3562480,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3562573,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3562595,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3563593,tx_subscribed,handle=1 value=0
3563594,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3563595,advertise_restart,advertising=1
3565693,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3566053,mtu,handle=1 value=255
3566623,tx_subscribed,handle=1 value=1
3566743,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3566744,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3566803,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3566805,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3566863,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3566873,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3567073,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3567074,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3567133,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3567138,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3567253,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3567253,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3567257,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3567260,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3567313,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3567313,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3567340,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3567345,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3567433,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3567460,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3567583,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3567605,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3568483,tx_subscribed,handle=1 value=0
3568484,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3568485,advertise_restart,advertising=1
3569413,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3569743,mtu,handle=1 value=255
3570313,tx_subscribed,handle=1 value=1
3570433,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3570434,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3570463,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3570465,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3570523,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3570532,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3570733,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3570735,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3570823,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3570828,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3570973,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3570973,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3570977,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3570980,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3571033,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3571060,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3571063,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3571067,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3571213,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3571240,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3571393,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3571416,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3572292,tx_subscribed,handle=1 value=0
3572294,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3572295,advertise_restart,advertising=1
3573613,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3573943,mtu,handle=1 value=255
3574543,tx_subscribed,handle=1 value=1
3574663,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3574664,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3574723,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3574725,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3574783,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3574793,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3574963,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3574964,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3575023,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3575028,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3575142,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3575143,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3575147,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3575150,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3575203,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3575230,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3575233,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3575238,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3575353,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3575380,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3575473,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3575495,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3576433,tx_subscribed,handle=1 value=0
3576434,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3576435,advertise_restart,advertising=1
3577723,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3578053,mtu,handle=1 value=255
3578713,tx_subscribed,handle=1 value=1
3578833,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3578835,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3578893,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3578895,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3579013,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3579022,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3579223,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3579225,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3579283,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3579287,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3579493,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3579493,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3579497,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3579500,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3579583,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3579583,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3579611,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3579646,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3579733,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3579760,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3579853,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3579876,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3580633,tx_subscribed,handle=1 value=0
3580633,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3580635,advertise_restart,advertising=1
3582343,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3582673,mtu,handle=1 value=255
3583273,tx_subscribed,handle=1 value=1
3583423,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3583424,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3583483,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3583485,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3583543,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3583552,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3583723,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3583725,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3583783,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3583787,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3583903,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3583903,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3583907,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3583910,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3583963,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3583990,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3583993,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3583998,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3584083,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3584110,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3584203,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3584226,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3585193,tx_subscribed,handle=1 value=0
3585193,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3585194,advertise_restart,advertising=1
3588223,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3588553,mtu,handle=1 value=255
3589243,tx_subscribed,handle=1 value=1
3589363,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3589365,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3589423,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3589425,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3589483,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3589492,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3589633,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3589635,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3589693,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3589697,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3589783,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3589783,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3589786,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3589789,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3589843,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3589870,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3589873,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3589878,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3589993,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3590020,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3590113,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3590135,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3591223,tx_subscribed,handle=1 value=0
3591224,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3591224,advertise_restart,advertising=1
3592393,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3592723,mtu,handle=1 value=255
3593323,tx_subscribed,handle=1 value=1
3593443,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3593445,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3593503,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3593505,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3593563,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3593573,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3593743,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3593744,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3593803,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3593808,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3593923,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3593923,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3593927,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3593930,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3593983,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3594010,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3594013,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3594017,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3594103,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3594130,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3594223,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3594245,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3595183,tx_subscribed,handle=1 value=0
3595184,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3595185,advertise_restart,advertising=1
3596413,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3596743,mtu,handle=1 value=255
3597343,tx_subscribed,handle=1 value=1
3597463,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3597465,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3597553,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3597555,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3597613,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3597623,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3597763,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3597765,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3597823,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3597828,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3597913,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3597913,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3597917,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3597920,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3597973,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3598000,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3598003,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3598007,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3598093,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3598120,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3598213,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3598235,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3599383,tx_subscribed,handle=1 value=0
3599414,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3599415,advertise_restart,advertising=1
3603553,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3603883,mtu,handle=1 value=255
3604483,tx_subscribed,handle=1 value=1
3604603,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3604605,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3604663,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3604666,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3604753,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3604763,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3604933,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3604935,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3605023,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3605028,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3605143,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3605143,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3605148,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3605151,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3605203,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3605204,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3605230,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3605237,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3605323,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3605351,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3605443,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3605465,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3606674,tx_subscribed,handle=1 value=0
3606674,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3606675,advertise_restart,advertising=1
3608773,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3609103,mtu,handle=1 value=255
3609793,tx_subscribed,handle=1 value=1
3609943,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3609945,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3610003,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3610008,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3610063,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3610073,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3610213,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3610216,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3610273,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3610278,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3610363,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3610364,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3610367,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3610370,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3610423,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3610450,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3610453,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3610457,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3610543,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3610570,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3610693,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3610715,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3611953,tx_subscribed,handle=1 value=0
3611954,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3611956,advertise_restart,advertising=1
3614023,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3614383,mtu,handle=1 value=255
3614983,tx_subscribed,handle=1 value=1
3615073,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3615077,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3615133,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3615138,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3615193,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3615203,tx_frame,handle=1 slot=0 bytes=1640 slices=7 mtu=255 kind=reply
3615373,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3615375,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3615433,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3615438,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3615553,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3615553,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3615558,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3615561,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3615613,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3615640,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3615673,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3615677,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3615823,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3615850,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3615973,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3615995,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3617083,tx_subscribed,handle=1 value=0
3617084,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3617085,advertise_restart,advertising=1
3618013,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3618343,mtu,handle=1 value=255
3618973,tx_subscribed,handle=1 value=1
3619063,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3619065,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3619123,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3619127,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3619183,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3619193,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3619393,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3619395,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3619453,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3619458,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3619543,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3619543,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3619548,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3619551,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3619603,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3619630,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3619633,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3619638,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
